EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,OBJECTID
31336,1670242,COMPLAINT,MASONIC HOMES MAIN KITCHEN,,240 MASONIC HOME DR,,MASONIC HOME,KY,40041,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/02/23 00:00:00,,,MASONIC HOMES MAIN KITCHEN,,76
31336,1670243,FOLLOWUP,MASONIC HOMES MAIN KITCHEN,,240 MASONIC HOME DR,,MASONIC HOME,KY,40041,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/03/01 00:00:00,,,MASONIC HOMES MAIN KITCHEN,,77
31336,1705612,REGULAR,MASONIC HOMES MAIN KITCHEN,,240 MASONIC HOME DR,,MASONIC HOME,KY,40041,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/10/03 00:00:00,100,A,MASONIC HOMES MAIN KITCHEN,,78
31360,1665596,REGULAR,LA PETITE ACADEMY,,9505 US HWY 42,,LOUISVILLE,KY,40059,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/04/15 00:00:00,99,A,LA PETITE ACADEMY,,79
31371,1655446,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/02 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,80
31371,1631019,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2021/10/21 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,81
31371,1697484,REGULAR,ZACHARY TAYLOR ELEMENTARY,,9620 WESTPORT RD,,LOUISVILLE,KY,40241,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 00:00:00,100,A,ZACHARY TAYLOR ELEMENTARY,,82
31372,1647566,REGULAR,TRINITY HIGH SCHOOL,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/01/20 00:00:00,96,A,TRINITY HIGH SCHOOL,,83
31372,1635650,REGULAR,TRINITY HIGH SCHOOL,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2021/11/11 00:00:00,100,A,TRINITY HIGH SCHOOL,,84
31372,1704582,REGULAR,TRINITY HIGH SCHOOL,,4011 SHELBYVILLE RD,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/28 00:00:00,98,A,TRINITY HIGH SCHOOL,,85
31373,1655868,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST. ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/03 00:00:00,100,A,TRUNNELL ELEMENTARY SCHOOL,,86
31373,1697527,REGULAR,TRUNNELL ELEMENTARY SCHOOL,,7609 ST. ANDREWS CHURCH RD,,LOUISVILLE,KY,40214,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/29 00:00:00,100,A,TRUNNELL ELEMENTARY SCHOOL,,87
31375,1666446,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/20 00:00:00,100,A,WAGGENER HIGH SCHOOL,,88
31375,1698085,REGULAR,WAGGENER HIGH SCHOOL,,330 S HUBBARDS LN,,LOUISVILLE,KY,40207,SCHOOL CAFETERIA OR FOOD SERVICE,2022/08/31 00:00:00,100,A,WAGGENER HIGH SCHOOL,,89
31379,1656750,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/03/08 00:00:00,100,A,WESTPORT MIDDLE SCHOOL,,90
31379,1699722,REGULAR,WESTPORT MIDDLE SCHOOL,,8100 WESTPORT RD,,LOUISVILLE,KY,40242,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/07 00:00:00,99,A,WESTPORT MIDDLE SCHOOL,,91
31383,1648666,REGULAR,WHEATLEY ELEMENTARY SCHOOL,,1107 S 17TH ST,,LOUISVILLE,KY,40210,SCHOOL CAFETERIA OR FOOD SERVICE,2022/01/26 00:00:00,100,A,WHEATLEY ELEMENTARY SCHOOL,,92
